Order_Date,Region,Sub_Category,Sales,Profit
2014-05-10,East,Bookcases,349.9650,-216.9783
2014-05-10,East,Art,22.3200,5.3010
2017-11-27,Central,Paper,158.2800,72.8088
2017-11-27,Central,Binders,497.9400,224.0730
2014-11-01,East,Appliances,533.9400,154.8426
2014-11-01,East,Paper,167.9400,82.2906
2014-11-01,East,Furnishings,31.6800,9.8208
2016-12-30,East,Chairs,170.7860,0.0000
2016-09-03,Central,Bookcases,198.7440,0.0000
2017-10-05,West,Accessories,63.8240,13.5626
2016-01-30,West,Chairs,435.1680,-59.8356
2016-01-30,West,Bookcases,48.5800,7.7728
2017-04-21,Central,Accessories,47.9760,8.3958
2017-04-21,Central,Paper,20.7360,7.2576
2014-12-05,West,Art,26.4600,11.9070
2014-12-05,West,Paper,49.1200,23.0864
2014-12-05,West,Fasteners,15.0000,7.2000
2014-10-21,South,Storage,194.7000,9.7350
2014-10-21,South,Tables,591.3200,112.3508
2014-10-21,South,Art,2.8400,0.8804
2015-12-08,West,Storage,221.9600,4.4392
2015-12-08,West,Accessories,236.0000,40.1200
2014-11-02,West,Accessories,41.9400,15.0984
2014-11-02,West,Phones,52.7920,4.6193
2016-12-18,Central,Chairs,563.9400,112.7880
2015-11-23,East,Appliances,2625.1200,735.0336
2015-11-23,East,Art,17.9400,4.4850
2015-08-13,East,Storage,422.8560,15.8571
2015-04-16,East,Chairs,127.7640,2.8392
2014-03-21,South,Phones,3499.9300,909.9818
2014-03-21,South,Labels,14.4000,6.6240
2014-03-21,South,Paper,122.9700,60.2553
2014-03-21,South,Art,9.3200,2.7028
2014-03-21,South,Binders,122.9400,59.0112
2017-11-16,West,Furnishings,17.3100,5.1930
2015-09-25,Central,Art,128.7440,12.8744
2016-09-05,East,Furnishings,58.2480,11.6496
2016-09-05,East,Chairs,71.2460,-19.3382
2016-09-05,East,Art,7.8720,0.5904
2016-09-05,East,Chairs,887.2710,-63.3765
2017-04-20,Central,Binders,146.8600,70.4928
2017-04-20,Central,Binders,36.5600,18.2800
2015-06-15,West,Phones,225.5760,22.5576
2014-09-17,West,Art,5.2480,0.4592
2014-09-17,West,Art,38.2560,4.7820
2014-09-17,West,Paper,40.2400,13.0780
2014-09-17,West,Machines,29.9250,-21.9450
2014-09-17,West,Paper,148.7040,46.4700
2014-09-17,West,Accessories,55.9200,16.7760
2016-07-08,East,Paper,12.9600,6.2208
2016-05-27,Central,Furnishings,25.1760,-33.3582
2016-05-27,Central,Furnishings,5.5840,-1.6752
2016-05-27,Central,Storage,1297.3680,97.3026
2017-12-24,Central,Storage,264.3200,19.8240
2017-05-03,West,Paper,25.9200,12.4416
2017-05-03,West,Art,22.9600,6.6584
2014-02-22,West,Paper,19.4400,9.3312
2015-02-08,Central,Paper,9.5400,4.2930
2015-02-08,Central,Fasteners,5.8100,1.8011
2015-02-08,Central,Art,5.7600,1.7280
2015-08-24,East,Furnishings,14.9100,4.6221
2014-11-30,South,Binders,6.6420,-4.4280
2016-12-10,East,Paper,18.5400,8.7138
2016-12-10,East,Binders,679.9600,220.9870
2017-10-27,West,Tables,189.5760,9.4788
2017-10-27,West,Phones,71.9600,7.1960
2014-11-25,West,Phones,539.9200,47.2430
2014-11-25,West,Chairs,725.3440,54.4008
2014-11-25,West,Art,7.4400,2.6040
2014-07-14,East,Appliances,39.4800,11.0544
2015-05-23,Central,Appliances,850.5000,245.7000
2015-05-23,Central,Furnishings,75.3300,19.5858
2015-11-21,West,Appliances,325.6320,28.4928
2015-11-21,West,Accessories,23.3440,-1.4590
2015-11-21,West,Labels,16.5200,5.3690
2014-03-30,Central,Envelopes,335.7200,113.3055
2014-03-30,Central,Phones,251.9440,88.1804
2014-03-30,Central,Chairs,127.3020,-9.0930
2017-12-29,South,Chairs,1207.8400,314.0384
2017-12-29,South,Binders,12.5300,5.8891
2017-12-29,South,Art,34.5800,10.0282
2017-12-29,South,Chairs,300.9800,87.2842
2017-12-29,South,Chairs,258.7500,77.6250
2017-03-02,East,Art,59.5200,15.4752
2017-03-02,East,Envelopes,57.9600,27.2412
2017-03-02,East,Bookcases,441.9600,101.6508
2017-03-02,East,Paper,68.0400,33.3396
2016-10-06,West,Machines,703.7100,-938.2800
2016-10-06,West,Binders,17.9040,-14.9200
2016-10-06,West,Binders,11.9760,-9.1816
2016-10-06,West,Accessories,67.9600,0.8495
2015-04-05,West,Chairs,892.2240,89.2224
2014-09-09,South,Machines,1299.9900,-571.9956
2016-03-15,West,Binders,4.5440,1.6472
2016-03-15,West,Chairs,1352.0320,84.5020
2015-12-27,East,Tables,1548.9900,-464.6970
2015-12-27,East,Envelopes,19.8720,6.7068
2017-08-07,Central,Accessories,119.4480,-13.4379
2017-08-07,Central,Storage,118.1600,-25.1090
2015-03-22,South,Art,19.5600,5.4768
2015-11-30,West,Furnishings,80.9600,29.1456
2015-11-30,West,Paper,25.9200,12.4416
2014-04-15,West,Appliances,106.9600,31.0184
2014-04-15,West,Furnishings,187.7600,76.9816
2017-07-30,East,Binders,76.7760,-53.7432
2017-06-01,Central,Binders,53.9000,25.8720
2014-01-07,Central,Furnishings,76.7280,-53.7096
2014-01-07,Central,Binders,10.4300,-18.2525
2017-09-29,West,Art,99.2000,25.7920
2017-09-13,South,Art,15.9200,2.7860
2014-10-22,South,Furnishings,129.9200,10.3936
2016-10-04,East,Binders,30.4000,13.9840
2016-10-04,East,Copiers,5399.9100,2591.9568
2016-10-04,East,Storage,119.1000,34.5390
2015-11-27,East,Paper,40.0800,19.2384
2015-11-27,East,Paper,59.9400,28.1718
2015-11-27,East,Accessories,259.9800,88.3932
2015-11-27,East,Bookcases,170.9800,32.4862
2015-11-27,East,Furnishings,38.9700,4.6764
2015-11-27,East,Paper,154.9000,69.7050
2015-11-27,East,Tables,446.0680,0.0000
2017-05-06,West,Appliances,152.9400,41.2938
2014-10-08,South,Accessories,23.4720,4.9878
2014-12-31,East,Paper,195.6400,91.9508
2014-12-31,East,Paper,14.9400,7.0218
2014-12-31,East,Accessories,1687.8000,742.6320
2014-12-31,East,Bookcases,341.9600,78.6508
2014-12-31,East,Chairs,605.8800,151.4700
2015-04-28,Central,Appliances,186.7320,41.4960
2015-04-28,Central,Binders,3812.9700,1906.4850
2015-02-14,East,Binders,26.4240,9.5787
2015-02-14,East,Phones,625.9900,187.7970
2016-11-25,Central,Tables,1568.6100,329.4081
2016-11-25,Central,Binders,17.3000,8.3040
2016-11-25,Central,Accessories,160.0000,62.4000
2017-07-15,South,Appliances,179.9400,50.3832
2017-07-15,South,Tables,872.9400,157.1292
2017-07-15,South,Paper,12.9600,6.2208
2014-12-29,West,Labels,88.8000,44.4000
2014-12-29,West,Phones,319.9680,35.9964
2016-03-22,West,Chairs,167.8880,14.6902
2017-07-02,Central,Paper,163.9600,59.4355
2017-07-02,Central,Binders,5.2320,-8.1096
2017-12-14,East,Copiers,1199.9800,467.9922
2017-12-14,East,Storage,73.8500,2.2155
2017-12-14,East,Supplies,25.7100,6.6846
2017-12-14,East,Fasteners,17.2800,8.1216
2017-12-14,East,Tables,526.5820,-52.6582
2016-08-26,Central,Paper,11.5600,5.6644
2016-08-26,Central,Phones,209.9700,58.7916
2016-08-26,Central,Tables,447.8400,98.5248
2016-08-26,Central,Accessories,479.9700,163.1898
2016-08-26,Central,Art,8.6400,2.5056
2017-10-15,West,Art,11.6800,4.2048
2014-10-25,East,Accessories,40.7760,0.5097
2014-10-25,East,Binders,13.6980,-9.5886
2015-04-02,West,Phones,87.8000,32.9250
2017-10-28,South,Furnishings,77.9520,15.5904
2017-10-28,South,Storage,147.1840,-29.4368
2017-10-28,South,Paper,47.9520,16.1838
2014-12-05,West,Appliances,250.2600,72.5754
2017-11-03,East,Accessories,40.7760,0.5097
2015-01-06,West,Paper,29.6000,9.2500
2015-01-06,West,Binders,1.9380,-1.3566
2017-09-09,West,Accessories,159.9600,51.1872
2015-01-05,East,Art,59.5200,15.4752
2015-01-05,East,Envelopes,17.4800,8.2156
2015-01-05,East,Binders,13.1680,4.6088
2017-04-16,West,Appliances,40.7400,12.2220
2015-09-10,Central,Chairs,179.8860,-2.5698
2016-09-25,East,Appliances,286.2560,17.8910
2016-09-25,East,Storage,24.2240,-4.8448
2016-09-25,East,Storage,331.5360,-82.8840
2015-03-16,East,Art,17.5200,6.3072
2016-11-26,Central,Art,17.8560,4.2408
2016-09-26,South,Accessories,431.9760,-75.5958
2017-06-13,West,Chairs,291.1360,-25.4744
2017-09-18,Central,Envelopes,114.8480,35.8900
2017-06-02,Central,Paper,10.6880,3.7408
2016-05-15,East,Paper,15.2320,5.5216
2017-09-15,West,Art,12.4200,5.2164
2016-08-22,West,Paper,19.4400,9.3312
2014-05-30,East,Binders,70.3680,26.3880
2017-12-18,South,Art,12.6720,1.4256
2017-07-30,East,Phones,89.9500,43.1760
2014-11-21,West,Paper,6.5800,3.0268
2014-11-21,West,Accessories,94.9900,28.4970
2015-09-24,West,Phones,35.1200,13.1700
2017-08-20,West,Paper,25.9200,12.4416
2016-06-17,East,Binders,7.9600,3.7412
2016-06-17,East,Phones,566.9700,153.0819
2016-06-17,East,Art,9.8400,2.8536
2015-12-19,Central,Accessories,25.4880,4.7790
2015-05-31,East,Fasteners,7.5600,0.3024
2015-06-18,South,Furnishings,60.8400,19.4688
2015-06-18,South,Storage,450.0400,58.5052
2015-06-18,South,Binders,34.6000,16.6080
2015-06-18,South,Phones,467.9700,140.3910
2015-06-18,South,Binders,33.0200,15.8496
2015-11-30,South,Furnishings,17.0880,1.0680
2015-12-21,East,Art,3.0080,0.3384
2017-11-17,South,Paper,268.2400,93.8840
2017-11-17,South,Accessories,431.1600,107.7900
2017-11-13,East,Phones,43.6000,12.2080
2017-11-13,East,Furnishings,154.9500,30.9900
2016-10-24,Central,Paper,15.5520,5.4432
2014-12-06,South,Paper,42.2080,13.7176
2017-12-03,Central,Paper,10.3680,3.6288
2017-09-26,West,Art,2.2240,0.5560
2015-02-03,South,Envelopes,74.5200,35.0244
2017-08-12,East,Art,17.5200,5.2560
2017-08-12,East,Chairs,1779.9000,373.7790
2017-08-12,East,Art,219.9000,59.3730
2015-08-24,West,Art,7.1520,0.7152
2017-11-12,South,Paper,26.7200,9.3520
2016-08-01,West,Phones,1039.7280,90.9762
2016-08-01,West,Appliances,45.9600,13.7880
2016-11-25,East,Binders,456.5880,-304.3920
2016-11-25,East,Machines,4499.9850,-6599.9780
2016-11-25,East,Accessories,59.9760,11.9952
2016-04-13,West,Envelopes,6.1200,2.8764
2014-12-27,West,Appliances,10.9800,2.9646
2014-12-27,West,Fasteners,7.8600,3.6156
2014-12-27,West,Storage,51.4500,13.8915
2014-12-27,West,Binders,37.0560,13.8960
2016-04-18,South,Appliances,203.9200,55.0584
2016-04-18,South,Phones,29.5600,7.9812
2015-03-08,Central,Binders,8.5680,-14.5656
2016-11-04,South,Storage,45.2480,3.9592
2016-11-04,South,Tables,876.3000,-292.1000
2016-11-04,South,Supplies,185.3760,-34.7580
2014-11-29,East,Labels,25.0600,11.7782
2016-05-17,Central,Binders,2.8900,-4.7685
2016-05-17,Central,Fasteners,7.8960,2.4675
2016-05-17,Central,Furnishings,22.6080,-10.1736
2016-05-17,Central,Paper,30.5280,9.5400
2017-09-19,East,Binders,4.8420,-3.3894
2016-12-19,Central,Binders,1.8000,-2.8800
2017-10-12,Central,Accessories,39.9840,-1.4994
2015-12-12,West,Paper,32.4000,15.8760
2015-12-12,West,Paper,97.8800,48.9400
2015-07-12,Central,Phones,307.1680,30.7168
2015-10-02,East,Binders,26.9000,13.1810
2017-03-24,East,Envelopes,47.0100,22.0947
2017-03-24,East,Phones,469.9900,136.2971
2017-03-24,East,Chairs,207.8460,2.3094
2017-06-01,East,Storage,324.7440,-77.1267
2014-03-24,West,Furnishings,40.4800,14.5728
2015-09-22,South,Labels,12.0000,4.2000
2015-09-22,South,Storage,720.0640,-63.0056
2015-09-22,South,Storage,25.4240,-4.7670
2015-09-22,South,Art,2.8160,0.3168
2015-09-22,South,Binders,3.2040,-2.5632
2016-01-08,South,Binders,30.8280,-24.6624
2016-01-08,South,Art,47.6160,5.9520
2016-01-08,South,Phones,108.7840,10.8784
2016-02-14,East,Paper,4.7700,2.1465
2016-02-14,East,Art,7.9800,2.0748
2016-02-14,East,Tables,550.4310,-47.1798
2016-02-14,East,Furnishings,10.5600,4.6464
2017-06-08,West,Bookcases,1497.6660,140.9568
2017-06-08,West,Phones,17.5200,-3.5040
2016-10-21,West,Art,113.2200,29.4372
2016-10-21,West,Paper,35.8800,17.5812
2016-10-21,West,Binders,4535.9760,1644.2913
2017-01-26,West,Fasteners,11.8400,5.6832
2017-12-08,East,Storage,592.7400,160.0398
2016-10-21,South,Storage,111.6720,6.9795
2014-08-26,East,Art,8.6400,2.5056
2014-08-26,East,Accessories,149.9700,52.4895
2014-05-16,West,Chairs,232.8800,17.4660
2015-02-03,East,Chairs,90.8820,15.1470
2017-10-31,Central,Phones,508.7680,38.1576
2017-10-31,Central,Envelopes,9.9120,3.2214
2015-04-26,West,Chairs,63.9360,6.3936
2015-04-26,West,Art,59.5200,15.4752
2015-04-26,West,Phones,311.9760,38.9970
2015-04-26,West,Binders,50.3520,17.6232
2016-05-09,Central,Phones,19.1360,1.9136
2015-01-24,South,Art,13.1200,2.1320
2015-04-13,West,Tables,241.5680,-15.0980
2015-04-13,West,Phones,479.9200,41.9930
2015-09-25,West,Chairs,307.1360,-11.5176
2015-09-25,West,Labels,12.6000,5.7960
2015-09-25,West,Accessories,159.9800,57.5928
2014-03-28,Central,Envelopes,6.1200,2.8764
2014-03-28,Central,Tables,1184.7200,106.6248
2016-07-17,East,Appliances,45.9600,13.7880
2014-04-19,South,Binders,58.0500,26.7030
2014-04-19,South,Paper,71.2800,34.2144
2017-07-21,Central,Tables,124.4040,-21.3264
2015-09-27,South,Paper,154.9000,69.7050
2015-09-27,South,Phones,1871.8800,561.5640
2016-02-27,Central,Furnishings,16.1920,-6.8816
2016-05-02,Central,Storage,18.9360,-3.7872
2016-05-02,Central,Storage,12.6720,-3.1680
2016-05-02,Central,Labels,5.0400,1.7640
2014-12-09,Central,Paper,8.4480,2.9568
2014-12-09,Central,Appliances,20.3880,-53.0088
2015-12-25,West,Paper,9.9600,4.8804
2017-12-07,South,Appliances,320.6400,89.7792
2017-12-07,South,Accessories,52.0000,23.4000
2014-05-30,East,Binders,25.5840,8.9544
2014-05-30,East,Phones,464.0000,134.5600
2014-05-30,East,Appliances,235.9500,77.8635
2014-05-30,East,Paper,39.9600,17.9820
2017-03-02,East,Binders,18.5280,-12.3520
2015-10-12,West,Accessories,17.9000,3.4010
2015-10-12,West,Storage,81.9600,0.0000
2015-07-14,West,Storage,272.7360,-64.7748
2015-07-14,West,Paper,18.4960,6.7048
2015-07-14,West,Chairs,441.9200,49.7160
2015-07-14,West,Bookcases,127.7640,-191.6460
2014-11-19,West,Paper,166.4400,79.8912
2016-05-27,West,Paper,13.3800,6.1548
2017-07-03,South,Accessories,24.0000,-2.7000
2017-09-25,East,Envelopes,24.4480,8.8624
2016-10-03,West,Labels,6.1600,2.9568
2016-10-03,West,Chairs,915.1360,102.9528
2016-10-03,West,Paper,8.5600,3.8520
2016-10-03,West,Paper,97.8200,45.9754
2017-09-09,West,Paper,31.1040,11.2752
2017-09-09,West,Appliances,11.1760,0.8382
2015-03-12,South,Labels,5.0400,1.7640
2016-11-29,Central,Furnishings,242.1760,-302.7200
2016-06-14,East,Tables,337.1760,-118.0116
2017-12-03,West,Art,13.3440,1.0008
2017-12-03,West,Accessories,76.7520,10.5534
2017-12-03,West,Accessories,102.3360,14.0712
2017-12-03,West,Paper,10.3200,3.7410
2017-12-03,West,Supplies,47.3200,5.9150
2017-12-03,West,Furnishings,23.3760,7.0128
2017-12-03,West,Furnishings,16.7200,3.3440
2017-12-03,West,Furnishings,16.1920,4.6552
2016-08-16,West,Paper,32.4000,15.5520
2016-12-25,South,Art,19.8900,5.3703
2016-12-25,South,Accessories,399.9800,171.9914
2016-12-25,South,Furnishings,343.8500,137.5400
2016-12-25,South,Paper,106.3200,49.9704
2017-07-23,East,Binders,13.9200,4.3500
2017-06-21,East,Binders,82.4000,40.3760
2017-06-21,East,Binders,6.2400,3.0576
2017-06-21,East,Paper,447.8400,219.4416
2017-08-13,South,Appliances,272.0480,30.6054
2017-08-13,South,Binders,1614.5820,-1237.8462
2017-08-13,South,Fasteners,24.3200,9.1200
2017-08-13,South,Accessories,1.5840,0.4752
2017-08-13,South,Furnishings,31.9840,0.0000
2017-08-13,South,Envelopes,14.7600,4.7970
2017-08-13,South,Chairs,423.6480,47.6604
2015-11-07,Central,Paper,76.6400,26.8240
2015-10-15,Central,Envelopes,4.4640,1.6740
2015-10-15,Central,Binders,3.9600,-6.9300
2016-07-30,West,Appliances,715.6400,178.9100
2016-12-03,West,Tables,268.7040,6.7176
2016-12-03,West,Art,21.9200,5.9184
2016-12-03,West,Storage,48.7200,7.3080
2016-12-03,West,Bookcases,205.6660,-12.0980
2016-04-28,Central,Furnishings,30.3440,-31.8612
2017-08-25,East,Storage,25.6960,1.9272
2017-06-17,East,Machines,3404.5000,1668.2050
2017-06-17,East,Accessories,101.3400,8.1072
2015-11-20,East,Chairs,344.3720,-93.4724
2017-09-04,Central,Art,30.3840,3.7980
2015-07-04,West,Binders,22.8480,7.4256
2017-09-15,East,Storage,38.6200,10.8136
2017-09-15,East,Accessories,59.9800,10.7964
2017-03-13,East,Binders,174.3000,81.9210
2017-09-24,South,Phones,383.9600,38.3960
2017-09-24,South,Binders,15.5700,-11.4180
2016-08-13,South,Binders,22.3200,10.7136
2016-08-13,South,Labels,103.6000,51.8000
2017-11-20,East,Accessories,2.9700,1.3365
2017-11-20,East,Phones,569.9900,170.9970
2017-11-20,East,Furnishings,50.9700,9.1746
2017-07-25,Central,Tables,298.1160,-4.2588
2016-03-25,East,Art,59.5200,17.8560
2016-07-15,West,Chairs,230.2800,23.0280
2016-07-15,West,Paper,105.5200,34.2940
2017-08-17,West,Envelopes,23.3600,11.6800
2017-08-17,West,Phones,71.9760,8.9970
2017-08-17,West,Paper,8.5600,3.8520
2017-08-17,West,Binders,13.9200,4.8720
2017-08-17,West,Appliances,2518.2900,654.7554
2017-08-17,West,Storage,540.5700,140.5482
2017-08-17,West,Binders,221.0560,77.3696
2016-12-14,West,Chairs,81.4240,-9.1602
2016-12-14,West,Storage,134.8000,35.0480
2017-12-25,Central,Binders,39.5820,-59.3730
2017-12-25,Central,Supplies,44.6880,5.0274
2017-12-25,Central,Art,31.7440,2.3808
2017-12-25,Central,Binders,40.9800,-65.5680
2017-12-25,Central,Binders,3.1680,-5.0688
2014-03-01,Central,Fasteners,18.8400,-3.5325
2014-03-01,Central,Chairs,362.2500,0.0000
2014-03-01,Central,Furnishings,63.5520,-34.9536
2014-03-01,Central,Storage,129.5520,-22.6716
2015-11-19,East,Binders,5.9840,2.2440
2015-11-19,East,Phones,861.7600,249.9104
2014-04-01,East,Storage,66.9600,2.6784
2014-04-01,East,Binders,6.2400,3.0576
2017-10-05,West,Chairs,435.1680,-59.8356
2017-10-05,West,Fasteners,14.9000,6.8540
2017-10-05,West,Appliances,15.8000,4.1080
2017-10-05,West,Furnishings,72.9000,26.9730
2017-10-05,West,Tables,206.3520,5.1588
2017-10-05,West,Phones,7.9920,2.6973
2017-11-18,South,Storage,81.3600,-19.3230
2017-11-18,South,Binders,20.2320,-16.1856
2017-11-18,South,Appliances,389.0560,48.6320
2017-11-18,South,Paper,20.7360,7.2576
2017-11-18,South,Paper,41.4720,14.5152
2015-03-23,West,Paper,33.3600,16.6800
2016-10-10,West,Bookcases,90.8820,-190.8522
2016-10-10,West,Phones,15.9920,-2.9985
2016-10-10,West,Chairs,120.7840,13.5882
2015-08-16,East,Phones,519.7920,-112.6216
2015-08-16,East,Accessories,31.1760,-5.4558
2015-08-16,East,Paper,10.3680,3.6288
2015-08-16,East,Binders,2.7240,-1.9068
2015-08-16,East,Furnishings,254.3520,0.0000
2015-08-16,East,Binders,3.7620,-2.7588
2015-08-16,East,Paper,10.2720,3.2100
2014-05-31,South,Phones,659.9700,197.9910
2014-05-31,South,Phones,113.7300,32.9817
2015-08-27,West,Binders,5.1040,1.6588
2014-01-03,Central,Paper,16.4480,5.5512
2014-09-10,East,Appliances,81.9200,22.1184
2014-09-10,East,Furnishings,254.9000,76.4700
2017-01-22,Central,Fasteners,15.1200,4.9140
2017-01-22,Central,Art,7.8720,0.8856
2016-04-21,West,Binders,8.3200,2.8080
2016-07-20,East,Phones,89.9500,43.1760
2016-08-23,Central,Labels,25.2000,11.5920
2016-08-23,Central,Labels,37.5900,17.6673
2016-08-23,Central,Storage,14.9700,4.1916
2016-08-23,Central,Accessories,1.9800,0.8910
2016-06-14,South,Binders,39.9360,-26.6240
2016-06-14,South,Accessories,18.4640,2.3080
2015-11-20,West,Binders,4.8960,-3.4272
2015-11-20,West,Bookcases,145.7640,-247.7988
2015-11-20,West,Binders,9.6120,-7.3692
2017-11-03,West,Accessories,199.7500,87.8900
2017-11-03,West,Tables,1673.1840,20.9148
2014-05-04,West,Furnishings,12.1800,3.8976
2014-05-04,West,Appliances,57.6800,19.0344
2015-11-08,Central,Phones,263.9600,76.5484
2015-12-12,West,Accessories,299.9400,128.9742
2015-12-12,West,Supplies,25.7600,0.5152
2014-12-01,East,Phones,271.9000,78.8510
2014-12-01,East,Furnishings,45.8400,15.5856
2014-12-01,East,Furnishings,9.8200,3.2406
2016-10-07,West,Fasteners,93.3600,0.9336
2015-11-17,Central,Storage,541.2400,5.4124
2015-11-17,Central,Paper,106.3200,49.9704
2015-11-17,Central,Chairs,1323.9000,383.9310
2014-03-17,East,Paper,126.6240,41.1528
2015-06-20,West,Phones,125.9440,15.7430
2017-05-25,East,Binders,663.9200,207.4750
2017-05-25,East,Accessories,120.0000,13.2000
2017-05-25,East,Fasteners,3.2900,1.4805
2017-05-25,East,Furnishings,18.8400,6.0288
2014-09-09,East,Furnishings,60.6720,12.8928
2014-09-09,East,Art,30.8160,2.6964
2017-10-17,West,Phones,52.7920,4.6193
2017-11-02,Central,Appliances,83.9000,20.9750
2017-11-02,Central,Paper,11.7600,5.7624
2014-07-21,Central,Appliances,4.9920,-12.9792
2014-07-21,Central,Envelopes,87.9200,29.6730
2014-07-21,Central,Chairs,657.9300,-93.9900
2014-07-21,Central,Binders,1.0440,-1.8270
2015-09-11,East,Furnishings,210.6800,50.5632
2015-09-11,East,Storage,78.8000,1.5760
2015-09-11,East,Accessories,19.9900,6.7966
2015-09-11,East,Storage,772.6800,108.1752
2016-10-21,Central,Accessories,106.0800,-9.2820
2016-01-07,Central,Furnishings,23.0760,-10.9611
2016-01-07,Central,Paper,25.9200,9.0720
2015-06-25,Central,Paper,47.9520,16.1838
2015-06-25,Central,Binders,0.9840,-1.4760
2015-06-25,Central,Furnishings,75.3840,-20.7306
2015-06-25,Central,Labels,4.6080,1.6704
2015-09-20,East,Binders,37.6800,16.9560
2017-07-10,South,Appliances,41.9100,10.8966
2017-06-30,West,Bookcases,435.9990,5.1294
2017-08-21,West,Chairs,388.7040,38.8704
2017-08-21,West,Storage,572.5800,34.3548
2017-08-21,West,Accessories,33.1800,11.6130
2017-03-11,East,Accessories,63.8800,24.9132
2017-03-11,East,Furnishings,26.7200,11.7568
2017-09-15,West,Binders,295.0560,106.9578
2016-09-20,East,Appliances,393.2500,129.7725
2016-12-15,East,Binders,2.2140,-1.4760
2017-11-03,South,Paper,16.2720,5.2884
2016-07-03,East,Appliances,706.8600,197.9208
2014-09-26,East,Binders,5.9700,-4.5770
2014-09-26,East,Furnishings,21.1840,4.7664
2014-09-26,East,Appliances,41.3760,3.1032
2014-07-14,East,Art,17.9400,4.4850
2017-09-28,East,Binders,2.6550,-1.8585
2015-08-28,West,Storage,892.3500,267.7050
2015-08-28,West,Bookcases,307.6660,28.9568
2015-08-28,West,Storage,728.8200,29.1528
2015-08-28,West,Binders,41.3600,13.9590
2015-08-28,West,Phones,43.1760,15.1116
2015-08-28,West,Furnishings,4.1600,1.7472
2015-09-20,East,Paper,61.4000,28.8580
2015-09-20,East,Binders,24.4480,8.8624
2016-11-07,East,Phones,263.9600,71.2692
2016-11-07,East,Phones,359.9700,100.7916
2016-11-07,East,Paper,12.9600,6.2208
2016-11-07,East,Storage,116.8200,5.8410
2016-11-07,East,Binders,276.7840,89.9548
2015-10-20,West,Accessories,239.9700,86.3892
2015-10-20,West,Furnishings,16.0200,6.0876
2017-01-01,Central,Storage,454.5600,-107.9580
2017-01-01,Central,Furnishings,141.4200,-187.3815
2017-01-01,Central,Chairs,310.7440,-26.6352
2017-01-01,Central,Art,12.7360,2.2288
2017-01-01,Central,Binders,6.4700,-9.7050
2017-01-01,Central,Binders,13.7480,-22.6842
2017-01-01,Central,Appliances,15.2240,-38.8212
2015-06-23,South,Furnishings,27.4200,9.3228
2015-06-23,South,Binders,165.9800,74.6910
2015-06-23,South,Accessories,75.0000,18.0000
2016-11-22,East,Binders,134.2720,46.9952
2015-10-26,West,Labels,146.5440,47.6268
2015-10-26,West,Paper,131.9040,47.8152
2015-10-26,West,Appliances,203.8800,20.3880
2015-10-26,West,Binders,14.3010,-10.4874
2015-10-26,West,Storage,718.6400,-161.6940
2016-10-20,South,Furnishings,61.1000,18.3300
2017-04-28,South,Appliances,28.0800,5.2650
2016-09-29,West,Art,10.4960,1.1808
2015-07-10,West,Binders,39.9200,12.9740
2015-08-07,East,Appliances,77.5800,20.1708
2014-12-07,West,Storage,269.3600,70.0336
2015-12-10,West,Labels,5.7600,2.8224
2017-11-08,East,Art,109.9000,32.9700
2017-07-27,West,Furnishings,23.8800,10.5072
2017-07-27,West,Paper,26.2000,12.0520
2017-07-27,West,Paper,12.9600,6.2208
2017-07-27,West,Accessories,234.9500,32.8930
2017-12-28,West,Storage,118.2500,34.2925
2017-12-28,West,Paper,4.2800,1.9260
2016-03-10,West,Accessories,26.8500,5.1015
2016-03-10,West,Machines,3357.6000,377.7300
2015-05-22,West,Labels,8.2600,3.7996
2015-05-22,West,Machines,2973.3200,334.4985
2015-05-22,West,Storage,104.7900,29.3412
2015-05-22,West,Phones,775.7280,58.1796
2017-02-17,Central,Bookcases,89.0664,-17.0274
2017-02-17,Central,Art,175.4400,52.6320
2017-02-17,Central,Phones,438.3360,-87.6672
2017-12-08,East,Chairs,215.5440,-58.5048
2017-11-18,Central,Envelopes,55.5840,20.8440
2017-11-18,Central,Chairs,127.3860,-25.4772
2016-12-01,Central,Chairs,248.4300,-17.7450
2016-12-01,Central,Appliances,11.6480,-30.8672
2016-12-01,Central,Chairs,85.2460,-1.2178
2017-10-03,Central,Art,20.6400,2.3220
2017-08-29,West,Furnishings,148.0200,41.4456
2017-11-24,Central,Storage,33.2900,7.9896
2017-06-30,West,Paper,204.9500,100.4255
2017-07-22,Central,Chairs,526.3440,-75.1920
2016-11-11,West,Furnishings,41.9600,10.9096
2016-11-11,West,Chairs,451.1520,0.0000
2016-11-11,West,Binders,31.5040,11.0264
2014-12-09,East,Envelopes,30.6720,9.5850
2014-12-09,East,Copiers,1079.9760,125.9972
2017-09-07,West,Chairs,161.5680,-28.2744
2015-02-06,Central,Binders,2.9340,-4.9878
2015-02-06,Central,Accessories,18.5280,4.4004
2015-02-06,Central,Storage,670.7520,-125.7660
2017-08-26,Central,Furnishings,64.9600,-43.8480
2014-07-20,West,Accessories,41.9400,15.0984
2014-07-20,West,Paper,11.9600,5.8604
2014-07-20,West,Art,13.1200,3.8048
2014-07-20,West,Storage,535.4100,160.6230
2015-10-08,Central,Furnishings,72.7800,-70.9605
2015-02-16,West,Paper,36.8400,17.3148
2015-02-16,West,Labels,87.7100,41.2237
2016-08-12,South,Tables,562.2925,-255.5875
